cyear,cp,name,population
2001,22018,Alcubierre,449
2001,22019,Alerre,205
2001,22020,Alfántega,115
2001,22021,Almudévar,2280
2001,22022,Almunia de San Juan,678
2001,22023,Almuniente,587
2001,22024,Alquézar,290
2001,22025,Altorricón,1457
2001,22027,Angüés,430
2001,22028,Ansó,523
2001,22029,Antillón,160
2001,22032,Aragüés del Puerto,148
2001,22035,Arén,366
2001,22036,Argavieso,123
2001,22037,Arguis,67
2001,22039,Ayerbe,1110
2001,22040,Azanuy-Alins,177
2001,22041,Azara,219
2001,22042,Azlor,164
2001,22043,Baells,144
2001,22044,Bailo,315
2001,22045,Baldellou,133
2001,22046,Ballobar,1007
2001,22047,Banastás,188
2001,22048,Barbastro,15053
2001,22049,Barbués,112
2001,22050,Barbuñales,114
2001,22051,Bárcabo,112
2001,22052,Belver de Cinca,1317
2001,22053,Benabarre,1120
2001,22054,Benasque,1489
2001,22055,Berbegal,460
2001,22057,Bielsa,456
2001,22058,Bierge,224
2001,22059,Biescas,1244
2001,22060,Binaced,1645
2001,22061,Binéfar,8397
2001,22062,Bisaurri,224
2001,22063,Biscarrués,228
2001,22064,Blecua y Torres,195
2001,22066,Boltaña,814
2001,22067,Bonansa,84
2001,22068,Borau,74
2001,22069,Broto,539
2001,22072,Caldearenas,250
2001,22074,Campo,348
2001,22075,Camporrells,247
2001,22076,Canal de Berdún,422
2001,22077,Candasnos,568
2001,22078,Canfranc,532
2001,22079,Capdesaso,170
2001,22080,Capella,383
2001,22081,Casbas de Huesca,302
2001,22082,Castejón del Puente,418
2001,22083,Castejón de Monegros,665
2001,22084,Castejón de Sos,617
2001,22085,Castelflorite,137
2001,22086,Castiello de Jaca,188
2001,22087,Castigaleu,102
2001,22088,Castillazuelo,220
2001,22089,Castillonroy,427
2001,22090,Colungo,133
2001,22094,Chalamera,156
2001,22095,Chía,111
2001,22096,Chimillas,227
2001,22099,Esplús,725
2001,22102,Estada,192
2001,22103,Estadilla,912
2001,22105,Estopiñán del Castillo,217
2001,22106,Fago,37
2001,22107,Fanlo,170
2001,22109,Fiscal,254
2001,22110,Fonz,1097
2001,22111,Foradada del Toscar,259
2001,22112,Fraga,12100
2001,22113,Fueva (La),607
2001,22114,Gistaín,168
2001,22115,Grado (El),518
2001,22116,Grañén,1994
2001,22117,Graus,3136
2001,22119,Gurrea de Gállego,1772
2001,22122,Hoz de Jaca,77
2001,22124,Huerto,257
2001,22125,Huesca,46243
2001,22126,Ibieca,111
2001,22127,Igriés,308
2001,22128,Ilche,273
2001,22129,Isábena,273
2001,22130,Jaca,11398
2001,22131,Jasa,120
2001,22133,Labuerda,174
2001,22135,Laluenga,257
2001,22136,Lalueza,1183
2001,22137,Lanaja,1531
2001,22139,Laperdiguera,110
2001,22141,Lascellas-Ponzano,166
2001,22142,Lascuarre,159
2001,22143,Laspaúles,277
2001,22144,Laspuña,272
2001,22149,Loarre,400
2001,22150,Loporzano,488
2001,22151,Loscorrales,114
2001,22155,Monesma y Cajigar,98
2001,22156,Monflorite-Lascasas,207
2001,22157,Montanuy,296
2001,22158,Monzón,14920
2001,22160,Naval,314
2001,22162,Novales,180
2001,22163,Nueno,353
2001,22164,Olvena,49
2001,22165,Ontiñena,650
2001,22167,Osso de Cinca,732
2001,22168,Palo,41
2001,22170,Panticosa,705
2001,22172,Peñalba,784
2001,22173,Peñas de Riglos (Las),268
2001,22174,Peralta de Alcofea,701
2001,22175,Peralta de Calasanz,258
2001,22176,Peraltilla,166
2001,22177,Perarrúa,127
2001,22178,Pertusa,153
2001,22181,Piracés,103
2001,22182,Plan,314
2001,22184,Poleñino,248
2001,22186,Pozán de Vero,243
2001,22187,Puebla de Castro (La),321
2001,22188,Puente de Montañana,114
2001,22189,Puértolas,214
2001,22190,Pueyo de Araguás (El),145
2001,22193,Pueyo de Santa Cruz,338
2001,22195,Quicena,147
2001,22197,Robres,653
2001,22199,Sabiñánigo,8578
2001,22200,Sahún,286
2001,22201,Salas Altas,385
2001,22202,Salas Bajas,161
2001,22203,Salillas,110
2001,22204,Sallent de Gállego,1080
2001,22205,San Esteban de Litera,600
2001,22206,Sangarrén,250
2001,22207,San Juan de Plan,160
2001,22208,Santa Cilia,191
2001,22209,Santa Cruz de la Serós,152
2001,22212,Santaliestra y San Quílez,123
2001,22213,Sariñena,3950
2001,22214,Secastilla,144
2001,22215,Seira,202
2001,22217,Sena,577
2001,22218,Senés de Alcubierre,52
2001,22220,Sesa,258
2001,22221,Sesué,134
2001,22222,Siétamo,453
2001,22223,Sopeira,105
2001,22225,Tamarite de Litera,3655
2001,22226,Tardienta,1087
2001,22227,Tella-Sin,281
2001,22228,Tierz,180
2001,22229,Tolva,188
2001,22230,Torla-Ordesa,347
2001,22232,Torralba de Aragón,119
2001,22233,Torre la Ribera,110
2001,22234,Torrente de Cinca,1103
2001,22235,Torres de Alcanadre,127
2001,22236,Torres de Barbués,358
2001,22239,Tramaced,95
2001,22242,Valfarta,95
2001,22243,Valle de Bardají,49
2001,22244,Valle de Lierp,51
2001,22245,Velilla de Cinca,463
2001,22246,Beranuy,111
2001,22247,Viacamp y Litera,36
2001,22248,Vicién,121
2001,22249,Villanova,132
2001,22250,Villanúa,340
2001,22251,Villanueva de Sigena,531
2001,22252,Yebra de Basa,161
2001,22253,Yésero,81
2001,22254,Zaidín,1672
2001,22901,Valle de Hecho,977
2001,22902,Puente la Reina de Jaca,262
2001,22903,San Miguel del Cinca,886
2001,22904,Sotonera (La),1088
2001,22905,Lupiñén-Ortilla,343
2001,22906,Santa María de Dulcis,222
2001,22907,Aínsa-Sobrarbe,1602
2001,22908,Hoz y Costeán,233
2001,22909,Vencillón,468
2001,44001,Ababuj,85
2001,44002,Abejuela,56
2001,44003,Aguatón,26
2001,44004,Aguaviva,658
2001,44005,Aguilar del Alfambra,80
2001,44006,Alacón,409
2001,44007,Alba,255
2001,44008,Albalate del Arzobispo,2185
2001,44009,Albarracín,1050
2001,44010,Albentosa,252
2001,44011,Alcaine,72
2001,44012,Alcalá de la Selva,510
2001,44013,Alcañiz,13431
2001,44014,Alcorisa,3339
2001,44016,Alfambra,624
2001,44017,Aliaga,397
2001,44018,Almohaja,27
2001,44019,Alobras,85
2001,44020,Alpeñés,30
2001,44021,Allepuz,135
2001,44022,Alloza,720
2001,44023,Allueva,13
2001,44024,Anadón,18
2001,44025,Andorra,7816
2001,44026,Arcos de las Salinas,139
2001,44027,Arens de Lledó,232
2001,44028,Argente,266
2001,44029,Ariño,853
2001,44031,Azaila,171
2001,44032,Bádenas,25
2001,44033,Báguena,463
2001,44034,Bañón,168
2001,44035,Barrachina,154
2001,44036,Bea,38
2001,44037,Beceite,619
2001,44038,Belmonte de San José,138
2001,44039,Bello,369
2001,44040,Berge,248
2001,44041,Bezas,65
2001,44042,Blancas,179
2001,44043,Blesa,139
2001,44044,Bordón,138
2001,44045,Bronchales,472
2001,44046,Bueña,90
2001,44047,Burbáguena,303
2001,44048,Cabra de Mora,108
2001,44049,Calaceite,1153
2001,44050,Calamocha,4040
2001,44051,Calanda,3474
2001,44052,Calomarde,69
2001,44053,Camañas,140
2001,44054,Camarena de la Sierra,165
2001,44055,Camarillas,102
2001,44056,Caminreal,777
2001,44059,Cantavieja,759
2001,44060,Cañada de Benatanduz,58
2001,44061,Cañada de Verich (La),104
2001,44062,Cañada Vellida,54
2001,44063,Cañizar del Olivar,116
2001,44064,Cascante del Río,107
2001,44065,Castejón de Tornos,92
2001,44066,Castel de Cabra,158
2001,44067,Castelnou,109
2001,44068,Castelserás,824
2001,44070,Castellar (El),87
2001,44071,Castellote,802
2001,44074,Cedrillas,538
2001,44075,Celadas,398
2001,44076,Cella,2825
2001,44077,Cerollera (La),119
2001,44080,Codoñera (La),329
2001,44082,Corbalán,79
2001,44084,Cortes de Aragón,118
2001,44085,Cosa,93
2001,44086,Cretas,632
2001,44087,Crivillén,122
2001,44088,Cuba (La),57
2001,44089,Cubla,44
2001,44090,Cucalón,80
2001,44092,Cuervo (El),115
2001,44093,Cuevas de Almudén,104
2001,44094,Cuevas Labradas,153
2001,44096,Ejulve,220
2001,44097,Escorihuela,210
2001,44099,Escucha,1090
2001,44100,Estercuel,314
2001,44101,Ferreruela de Huerva,80
2001,44102,Fonfría,31
2001,44103,Formiche Alto,204
2001,44105,Fórnoles,94
2001,44106,Fortanete,180
2001,44107,Foz-Calanda,257
2001,44108,Fresneda (La),419
2001,44109,Frías de Albarracín,154
2001,44110,Fuenferrada,48
2001,44111,Fuentes Calientes,125
2001,44112,Fuentes Claras,625
2001,44113,Fuentes de Rubielos,98
2001,44114,Fuentespalda,355
2001,44115,Galve,141
2001,44116,Gargallo,126
2001,44117,Gea de Albarracín,431
2001,44118,Ginebrosa (La),238
2001,44119,Griegos,136
2001,44120,Guadalaviar,275
2001,44121,Gúdar,75
2001,44122,Híjar,1928
2001,44123,Hinojosa de Jarque,170
2001,44124,Hoz de la Vieja (La),123
2001,44125,Huesa del Común,136
2001,44126,Iglesuela del Cid (La),489
2001,44127,Jabaloyas,84
2001,44128,Jarque de la Val,93
2001,44129,Jatiel,54
2001,44130,Jorcas,45
2001,44131,Josa,30
2001,44132,Lagueruela,64
2001,44133,Lanzuela,28
2001,44135,Libros,157
2001,44136,Lidón,75
2001,44137,Linares de Mora,303
2001,44138,Loscos,188
2001,44141,Lledó,209
2001,44142,Maicas,42
2001,44143,Manzanera,464
2001,44144,Martín del Río,476
2001,44145,Mas de las Matas,1432
2001,44146,Mata de los Olmos (La),273
2001,44147,Mazaleón,604
2001,44148,Mezquita de Jarque,135
2001,44149,Mirambel,145
2001,44150,Miravete de la Sierra,42
2001,44151,Molinos,298
2001,44152,Monforte de Moyuela,77
2001,44153,Monreal del Campo,2343
2001,44154,Monroyo,362
2001,44155,Montalbán,1538
2001,44156,Monteagudo del Castillo,67
2001,44157,Monterde de Albarracín,73
2001,44158,Mora de Rubielos,1359
2001,44159,Moscardón,55
2001,44160,Mosqueruela,712
2001,44161,Muniesa,684
2001,44163,Noguera de Albarracín,165
2001,44164,Nogueras,19
2001,44165,Nogueruelas,218
2001,44167,Obón,76
2001,44168,Odón,261
2001,44169,Ojos Negros,545
2001,44171,Olba,210
2001,44172,Oliete,454
2001,44173,Olmos (Los),144
2001,44174,Orihuela del Tremedal,604
2001,44175,Orrios,186
2001,44176,Palomar de Arroyos,246
2001,44177,Pancrudo,157
2001,44178,Parras de Castellote (Las),79
2001,44179,Peñarroya de Tastavins,539
2001,44180,Peracense,98
2001,44181,Peralejos,81
2001,44182,Perales del Alfambra,293
2001,44183,Pitarque,104
2001,44184,Plou,53
2001,44185,Pobo (El),129
2001,44187,Portellada (La),292
2001,44189,Pozondón,80
2001,44190,Pozuel del Campo,112
2001,44191,Puebla de Híjar (La),1046
2001,44192,Puebla de Valverde (La),485
2001,44193,Puertomingalvo,153
2001,44194,Ráfales,199
2001,44195,Rillo,137
2001,44196,Riodeva,201
2001,44197,Ródenas,82
2001,44198,Royuela,230
2001,44199,Rubiales,53
2001,44200,Rubielos de la Cérida,59
2001,44201,Rubielos de Mora,609
2001,44203,Salcedillo,7
2001,44204,Saldón,32
2001,44205,Samper de Calanda,971
2001,44206,San Agustín,127
2001,44207,San Martín del Río,269
2001,44208,Santa Cruz de Nogueras,29
2001,44209,Santa Eulalia,1132
2001,44210,Sarrión,1017
2001,44211,Segura de los Baños,40
2001,44212,Seno,47
2001,44213,Singra,87
2001,44215,Terriente,171
2001,44216,Teruel,31158
2001,44217,Toril y Masegoso,26
2001,44218,Tormón,35
2001,44219,Tornos,245
2001,44220,Torralba de los Sisones,231
2001,44221,Torrecilla de Alcañiz,439
2001,44222,Torrecilla del Rebollar,177
2001,44223,Torre de Arcas,102
2001,44224,Torre de las Arcas,37
2001,44225,Torre del Compte,174
2001,44226,Torrelacárcel,277
2001,44227,Torre los Negros,94
2001,44228,Torremocha de Jiloca,159
2001,44229,Torres de Albarracín,158
2001,44230,Torrevelilla,209
2001,44231,Torrijas,67
2001,44232,Torrijo del Campo,559
2001,44234,Tramacastiel,111
2001,44235,Tramacastilla,135
2001,44236,Tronchón,102
2001,44237,Urrea de Gaén,582
2001,44238,Utrillas,3178
2001,44239,Valacloche,20
2001,44240,Valbona,200
2001,44241,Valdealgorfa,734
2001,44243,Valdecuenca,32
2001,44244,Valdelinares,124
2001,44245,Valdeltormo,363
2001,44246,Valderrobres,1945
2001,44247,Valjunquera,423
2001,44249,Vallecillo (El),49
2001,44250,Veguillas de la Sierra,27
2001,44251,Villafranca del Campo,378
2001,44252,Villahermosa del Campo,75
2001,44256,Villanueva del Rebollar de la Sierra,48
2001,44257,Villar del Cobo,222
2001,44258,Villar del Salz,95
2001,44260,Villarluengo,207
2001,44261,Villarquemado,942
2001,44262,Villarroya de los Pinares,197
2001,44263,Villastar,343
2001,44264,Villel,331
2001,44265,Vinaceite,283
2001,44266,Visiedo,195
2001,44267,Vivel del Río Martín,84
2001,44268,Zoma (La),29
2001,50001,Abanto,167
2001,50002,Acered,259
2001,50003,Agón,186
2001,50004,Aguarón,751
2001,50005,Aguilón,287
2001,50006,Ainzón,1235
2001,50007,Aladrén,77
2001,50008,Alagón,5620
2001,50009,Alarba,153
2001,50010,Alberite de San Juan,95
2001,50011,Albeta,120
2001,50012,Alborge,135
2001,50013,Alcalá de Ebro,295
2001,50014,Alcalá de Moncayo,127
2001,50015,Alconchel de Ariza,126
2001,50016,Aldehuela de Liestos,37
2001,50017,Alfajarín,1548
2001,50018,Alfamén,1402
2001,50019,Alforque,82
2001,50020,Alhama de Aragón,1145
2001,50021,Almochuel,50
2001,50022,Almolda (La),673
2001,50023,Almonacid de la Cuba,325
2001,50024,Almonacid de la Sierra,881
2001,50025,Almunia de Doña Godina (La),5715
2001,50026,Alpartir,609
2001,50027,Ambel,339
2001,50028,Anento,116
2001,50029,Aniñón,855
2001,50030,Añón de Moncayo,288
2001,50031,Aranda de Moncayo,229
2001,50032,Arándiga,466
2001,50033,Ardisa,74
2001,50034,Ariza,1237
2001,50035,Artieda,103
2001,50036,Asín,100
2001,50037,Atea,206
2001,50038,Ateca,2012
2001,50039,Azuara,667
2001,50040,Badules,112
2001,50041,Bagüés,39
2001,50042,Balconchán,28
2001,50043,Bárboles,315
2001,50044,Bardallur,284
2001,50045,Belchite,1612
2001,50046,Belmonte de Gracián,246
2001,50047,Berdejo,53
2001,50048,Berrueco,37
2001,50050,Bijuesca,133
2001,50051,Biota,1200
2001,50052,Bisimbre,124
2001,50053,Boquiñeni,990
2001,50054,Bordalba,82
2001,50055,Borja,4295
2001,50056,Botorrita,482
2001,50057,Brea de Aragón,1999
2001,50058,Bubierca,97
2001,50059,Bujaraloz,1019
2001,50060,Bulbuente,246
2001,50061,Bureta,313
2001,50062,Burgo de Ebro (El),1628
2001,50063,Buste (El),104
2001,50064,Cabañas de Ebro,544
2001,50065,Cabolafuente,54
2001,50066,Cadrete,1784
2001,50067,Calatayud,18019
2001,50068,Calatorao,2852
2001,50069,Calcena,99
2001,50070,Calmarza,87
2001,50071,Campillo de Aragón,182
2001,50072,Carenas,197
2001,50073,Cariñena,3196
2001,50074,Caspe,7896
2001,50075,Castejón de Alarba,103
2001,50076,Castejón de las Armas,117
2001,50077,Castejón de Valdejasa,324
2001,50078,Castiliscar,403
2001,50079,Cervera de la Cañada,332
2001,50080,Cerveruela,25
2001,50081,Cetina,739
2001,50082,Cimballa,143
2001,50083,Cinco Olivas,132
2001,50084,Clarés de Ribota,111
2001,50085,Codo,259
2001,50086,Codos,279
2001,50087,Contamina,52
2001,50088,Cosuenda,410
2001,50089,Cuarte de Huerva,1922
2001,50090,Cubel,210
2001,50091,Cuerlas (Las),90
2001,50092,Chiprana,403
2001,50093,Chodes,117
2001,50094,Daroca,2212
2001,50095,Ejea de los Caballeros,16048
2001,50096,Embid de Ariza,70
2001,50098,Encinacorba,300
2001,50099,Épila,4087
2001,50100,Erla,451
2001,50101,Escatrón,1111
2001,50102,Fabara,1230
2001,50104,Farlete,444
2001,50105,Fayón,396
2001,50106,Fayos (Los),174
2001,50107,Figueruelas,1058
2001,50108,Fombuena,15
2001,50109,Frago (El),132
2001,50110,Frasno (El),547
2001,50111,Fréscano,248
2001,50113,Fuendejalón,871
2001,50114,Fuendetodos,176
2001,50115,Fuentes de Ebro,3887
2001,50116,Fuentes de Jiloca,326
2001,50117,Gallocanta,157
2001,50118,Gallur,2900
2001,50119,Gelsa,1220
2001,50120,Godojos,75
2001,50121,Gotor,400
2001,50122,Grisel,55
2001,50123,Grisén,470
2001,50124,Herrera de los Navarros,599
2001,50125,Ibdes,523
2001,50126,Illueca,3284
2001,50128,Isuerre,57
2001,50129,Jaraba,316
2001,50130,Jarque,541
2001,50131,Jaulín,292
2001,50132,Joyosa (La),430
2001,50133,Lagata,157
2001,50134,Langa del Castillo,177
2001,50135,Layana,137
2001,50136,Lécera,817
2001,50137,Leciñena,1292
2001,50138,Lechón,59
2001,50139,Letux,463
2001,50140,Litago,172
2001,50141,Lituénigo,116
2001,50142,Lobera de Onsella,54
2001,50143,Longares,911
2001,50144,Longás,44
2001,50146,Lucena de Jalón,235
2001,50147,Luceni,1034
2001,50148,Luesia,413
2001,50149,Luesma,32
2001,50150,Lumpiaque,917
2001,50151,Luna,897
2001,50152,Maella,2056
2001,50153,Magallón,1177
2001,50154,Mainar,170
2001,50155,Malanquilla,150
2001,50156,Maleján,294
2001,50157,Malón,436
2001,50159,Maluenda,993
2001,50160,Mallén,3109
2001,50161,Manchones,145
2001,50162,Mara,202
2001,50163,María de Huerva,1531
2001,50164,Mediana de Aragón,485
2001,50165,Mequinenza,2486
2001,50166,Mesones de Isuela,350
2001,50167,Mezalocha,283
2001,50168,Mianos,47
2001,50169,Miedes de Aragón,513
2001,50170,Monegrillo,524
2001,50171,Moneva,160
2001,50172,Monreal de Ariza,303
2001,50173,Monterde,212
2001,50174,Montón,126
2001,50175,Morata de Jalón,1471
2001,50176,Morata de Jiloca,300
2001,50177,Morés,459
2001,50178,Moros,488
2001,50179,Moyuela,326
2001,50180,Mozota,114
2001,50181,Muel,1108
2001,50182,Muela (La),1773
2001,50183,Munébrega,449
2001,50184,Murero,142
2001,50185,Murillo de Gállego,150
2001,50186,Navardún,55
2001,50187,Nigüella,98
2001,50188,Nombrevilla,53
2001,50189,Nonaspe,1024
2001,50190,Novallas,775
2001,50191,Novillas,673
2001,50192,Nuévalos,332
2001,50193,Nuez de Ebro,581
2001,50194,Olvés,147
2001,50195,Orcajo,50
2001,50196,Orera,117
2001,50197,Orés,112
2001,50198,Oseja,52
2001,50199,Osera de Ebro,357
2001,50200,Paniza,702
2001,50201,Paracuellos de Jiloca,494
2001,50202,Paracuellos de la Ribera,255
2001,50203,Pastriz,1083
2001,50204,Pedrola,2812
2001,50205,Pedrosas (Las),103
2001,50206,Perdiguera,519
2001,50207,Piedratajada,151
2001,50208,Pina de Ebro,2233
2001,50209,Pinseque,1819
2001,50210,Pintanos (Los),87
2001,50211,Plasencia de Jalón,370
2001,50212,Pleitas,61
2001,50213,Plenas,159
2001,50214,Pomer,35
2001,50215,Pozuel de Ariza,16
2001,50216,Pozuelo de Aragón,337
2001,50217,Pradilla de Ebro,628
2001,50218,Puebla de Albortón,138
2001,50219,Puebla de Alfindén (La),2296
2001,50220,Puendeluna,58
2001,50221,Purujosa,47
2001,50222,Quinto,2064
2001,50223,Remolinos,1228
2001,50224,Retascón,81
2001,50225,Ricla,2306
2001,50227,Romanos,133
2001,50228,Rueda de Jalón,359
2001,50229,Ruesca,86
2001,50230,Sádaba,1722
2001,50231,Salillas de Jalón,352
2001,50232,Salvatierra de Esca,269
2001,50233,Samper del Salz,147
2001,50234,San Martín de la Virgen de Moncayo,296
2001,50235,San Mateo de Gállego,2212
2001,50236,Santa Cruz de Grío,212
2001,50237,Santa Cruz de Moncayo,120
2001,50238,Santa Eulalia de Gállego,131
2001,50239,Santed,72
2001,50240,Sástago,1389
2001,50241,Saviñán,921
2001,50242,Sediles,102
2001,50243,Sestrica,475
2001,50244,Sierra de Luna,243
2001,50245,Sigüés,176
2001,50246,Sisamón,69
2001,50247,Sobradiel,708
2001,50248,Sos del Rey Católico,738
2001,50249,Tabuenca,460
2001,50250,Talamantes,59
2001,50251,Tarazona,10580
2001,50252,Tauste,7043
2001,50253,Terrer,601
2001,50254,Tierga,244
2001,50255,Tobed,251
2001,50256,Torralba de los Frailes,96
2001,50257,Torralba de Ribota,190
2001,50258,Torralbilla,78
2001,50259,Torrehermosa,113
2001,50260,Torrelapaja,42
2001,50261,Torrellas,313
2001,50262,Torres de Berrellén,1374
2001,50263,Torrijo de la Cañada,343
2001,50264,Tosos,192
2001,50265,Trasmoz,61
2001,50266,Trasobares,212
2001,50267,Uncastillo,883
2001,50268,Undués de Lerda,48
2001,50269,Urrea de Jalón,325
2001,50270,Urriés,75
2001,50271,Used,364
2001,50272,Utebo,11896
2001,50273,Valdehorna,61
2001,50274,Val de San Martín,84
2001,50275,Valmadrid,74
2001,50276,Valpalmas,176
2001,50277,Valtorres,88
2001,50278,Velilla de Ebro,261
2001,50279,Velilla de Jiloca,118
2001,50280,Vera de Moncayo,448
2001,50281,Vierlas,103
2001,50282,Vilueña (La),92
2001,50283,Villadoz,85
2001,50284,Villafeliche,241
2001,50285,Villafranca de Ebro,677
2001,50286,Villalba de Perejil,115
2001,50287,Villalengua,414
2001,50288,Villanueva de Gállego,3426
2001,50289,Villanueva de Jiloca,91
2001,50290,Villanueva de Huerva,588
2001,50291,Villar de los Navarros,139
2001,50292,Villarreal de Huerva,178
2001,50293,Villarroya de la Sierra,660
2001,50294,Villarroya del Campo,74
2001,50295,Vistabella,36
2001,50296,Zaida (La),584
2001,50297,Zaragoza,612472
2001,50298,Zuera,5640
2001,50901,Biel,230
2001,50902,Marracos,112
2001,50903,Villamayor de Gállego,2433
2011,22001,Abiego,273
2011,22002,Abizanda,133
2011,22003,Adahuesca,178
2011,22004,Agüero,156
2011,22006,Aísa,371
2011,22007,Albalate de Cinca,1245
2011,22008,Albalatillo,221
2011,22009,Albelda,816
2011,22011,Albero Alto,128
2011,22012,Albero Bajo,113
2011,22013,Alberuela de Tubo,346
2011,22014,Alcalá de Gurrea,288
2011,22015,Alcalá del Obispo,370
2011,22016,Alcampell,747
2011,22017,Alcolea de Cinca,1130
2011,22018,Alcubierre,424
2011,22019,Alerre,214
2011,22020,Alfántega,138
2011,22021,Almudévar,2538
2011,22022,Almunia de San Juan,664
2011,22023,Almuniente,558
2011,22024,Alquézar,293
2011,22025,Altorricón,1478
2011,22027,Angüés,415
2011,22028,Ansó,470
2011,22029,Antillón,147
2011,22032,Aragüés del Puerto,129
2011,22035,Arén,339
2011,22036,Argavieso,117
2011,22037,Arguis,127
2011,22039,Ayerbe,1114
2011,22040,Azanuy-Alins,175
2011,22041,Azara,201
2011,22042,Azlor,132
2011,22043,Baells,117
2011,22044,Bailo,317
2011,22045,Baldellou,112
2011,22046,Ballobar,945
2011,22047,Banastás,284
2011,22048,Barbastro,17215
2011,22049,Barbués,100
2011,22050,Barbuñales,107
2011,22051,Bárcabo,117
2011,22052,Belver de Cinca,1345
2011,22053,Benabarre,1199
2011,22054,Benasque,2194
2011,22055,Berbegal,414
2011,22057,Bielsa,501
2011,22058,Bierge,251
2011,22059,Biescas,1562
2011,22060,Binaced,1510
2011,22061,Binéfar,9424
2011,22062,Bisaurri,202
2011,22063,Biscarrués,223
2011,22064,Blecua y Torres,217
2011,22066,Boltaña,1049
2011,22067,Bonansa,101
2011,22068,Borau,85
2011,22069,Broto,538
2011,22072,Caldearenas,235
2011,22074,Campo,332
2011,22075,Camporrells,163
2011,22076,Canal de Berdún,377
2011,22077,Candasnos,400
2011,22078,Canfranc,591
2011,22079,Capdesaso,178
2011,22080,Capella,369
2011,22081,Casbas de Huesca,302
2011,22082,Castejón del Puente,354
2011,22083,Castejón de Monegros,612
2011,22084,Castejón de Sos,782
2011,22085,Castelflorite,132
2011,22086,Castiello de Jaca,252
2011,22087,Castigaleu,106
2011,22088,Castillazuelo,189
2011,22089,Castillonroy,362
2011,22090,Colungo,127
2011,22094,Chalamera,118
2011,22095,Chía,97
2011,22096,Chimillas,377
2011,22099,Esplús,627
2011,22102,Estada,229
2011,22103,Estadilla,848
2011,22105,Estopiñán del Castillo,161
2011,22106,Fago,29
2011,22107,Fanlo,121
2011,22109,Fiscal,324
2011,22110,Fonz,985
2011,22111,Foradada del Toscar,209
2011,22112,Fraga,14543
2011,22113,Fueva (La),623
2011,22114,Gistaín,147
2011,22115,Grado (El),472
2011,22116,Grañén,1995
2011,22117,Graus,3526
2011,22119,Gurrea de Gállego,1651
2011,22122,Hoz de Jaca,72
2011,22124,Huerto,263
2011,22125,Huesca,52030
2011,22126,Ibieca,114
2011,22127,Igriés,654
2011,22128,Ilche,224
2011,22129,Isábena,288
2011,22130,Jaca,12857
2011,22131,Jasa,112
2011,22133,Labuerda,153
2011,22135,Laluenga,224
2011,22136,Lalueza,1067
2011,22137,Lanaja,1354
2011,22139,Laperdiguera,103
2011,22141,Lascellas-Ponzano,145
2011,22142,Lascuarre,150
2011,22143,Laspaúles,313
2011,22144,Laspuña,293
2011,22149,Loarre,364
2011,22150,Loporzano,557
2011,22151,Loscorrales,109
2011,22155,Monesma y Cajigar,96
2011,22156,Monflorite-Lascasas,307
2011,22157,Montanuy,264
2011,22158,Monzón,17144
2011,22160,Naval,248
2011,22162,Novales,168
2011,22163,Nueno,556
2011,22164,Olvena,53
2011,22165,Ontiñena,593
2011,22167,Osso de Cinca,798
2011,22168,Palo,29
2011,22170,Panticosa,784
2011,22172,Peñalba,753
2011,22173,Peñas de Riglos (Las),273
2011,22174,Peralta de Alcofea,598
2011,22175,Peralta de Calasanz,245
2011,22176,Peraltilla,202
2011,22177,Perarrúa,102
2011,22178,Pertusa,122
2011,22181,Piracés,100
2011,22182,Plan,316
2011,22184,Poleñino,219
2011,22186,Pozán de Vero,239
2011,22187,Puebla de Castro (La),428
2011,22188,Puente de Montañana,131
2011,22189,Puértolas,233
2011,22190,Pueyo de Araguás (El),152
2011,22193,Pueyo de Santa Cruz,370
2011,22195,Quicena,288
2011,22197,Robres,606
2011,22199,Sabiñánigo,10164
2011,22200,Sahún,337
2011,22201,Salas Altas,314
2011,22202,Salas Bajas,144
2011,22203,Salillas,106
2011,22204,Sallent de Gállego,1522
2011,22205,San Esteban de Litera,502
2011,22206,Sangarrén,227
2011,22207,San Juan de Plan,160
2011,22208,Santa Cilia,201
2011,22209,Santa Cruz de la Serós,194
2011,22212,Santaliestra y San Quílez,96
2011,22213,Sariñena,4396
2011,22214,Secastilla,154
2011,22215,Seira,152
2011,22217,Sena,534
2011,22218,Senés de Alcubierre,58
2011,22220,Sesa,209
2011,22221,Sesué,123
2011,22222,Siétamo,652
2011,22223,Sopeira,112
2011,22225,Tamarite de Litera,3625
2011,22226,Tardienta,987
2011,22227,Tella-Sin,262
2011,22228,Tierz,713
2011,22229,Tolva,153
2011,22230,Torla-Ordesa,333
2011,22232,Torralba de Aragón,106
2011,22233,Torre la Ribera,117
2011,22234,Torrente de Cinca,1226
2011,22235,Torres de Alcanadre,106
2011,22236,Torres de Barbués,294
2011,22239,Tramaced,94
2011,22242,Valfarta,76
2011,22243,Valle de Bardají,49
2011,22244,Valle de Lierp,63
2011,22245,Velilla de Cinca,441
2011,22246,Beranuy,98
2011,22247,Viacamp y Litera,45
2011,22248,Vicién,117
2011,22249,Villanova,149
2011,22250,Villanúa,495
2011,22251,Villanueva de Sigena,457
2011,22252,Yebra de Basa,151
2011,22253,Yésero,68
2011,22254,Zaidín,1719
2011,22901,Valle de Hecho,943
2011,22902,Puente la Reina de Jaca,283
2011,22903,San Miguel del Cinca,845
